orbital_period,transit_duration,transit_depth,impact_parameter,eccentricity,planet_radius,semi_major_axis,eq_temperature,stellar_radius,stellar_mass,stellar_temp,stellar_logg,stellar_metallicity,transit_snr,planet_star_ratio,depth_radius_ratio,impact_factor,scaled_teq,log_orbital_period
8.28157072,3.1,139.2,0.042,0.0,1.37,0.0795,956.0,1.175,0.976,5640.0,4.288,0.16,44.90321132154473,1.1659564545051453,101.60576525126623,0.03574465043008474,0.16950354606923695,2.2280307910961747
5.859935955,4.0185,322.8,0.049,0.0,2.56,0.0682,1246.0,1.424,1.231,6181.0,4.22,0.14,80.32846078674609,1.7977515465227907,126.09370074464815,0.03441008819516279,0.20158550393114616,1.9256981056883822
323.77153,17.57,353.7,0.083,0.0,1.44,0.8795,216.0,0.784,0.863,5196.0,4.586,0.04,20.13090380586774,1.8367323511066949,245.6248294272018,0.10586721190406645,0.04157043879107574,5.783121950504805
0.566800287,3.487,73.9,0.648,0.0,0.88,0.0136,2260.0,0.969,1.048,6075.0,4.486,-0.12,21.192996503298968,0.9081517975729643,83.97717729866217,0.668729960031001,0.3720164608441125,0.4490355059854223
1.72110057,1.922,29.7,0.767,0.0,0.7,0.0288,1607.0,1.176,1.071,5700.0,4.327,0.34,15.45264544607417,0.5952375890836827,42.428510816413116,0.6522103297531211,0.2819298245119421,1.0010364197943022
29.015852933,7.19844,71432.0,12.223,0.0,1183.06,0.1745,592.0,0.941,0.841,5783.0,4.415,-0.36,9923.259772497962,1257.235645870727,60.379017074046104,12.989359203656532,0.10236901260550423,3.4017256731916086
6.352090869,3.88771,75142.0,0.223,0.0,18.9,0.0587,772.0,0.693,0.666,5089.0,4.58,-0.52,19328.082771584614,27.27268791819925,3975.766985409154,0.32178885744753616,0.15169974451725293,1.9949847447430546
1.682695938,1.3867,703.8,0.025,0.0,1.23,0.0219,750.0,0.47,0.494,3669.0,4.787,0.0,507.5355105390419,2.6170157084772163,572.1946567523116,0.05319137618856131,0.2044153719802629,0.9868222359120523
22.91339043,3.94,5407.0,1.281,0.0,24.11,0.1336,510.0,0.6,0.604,5451.0,4.663,-1.98,1372.334677072417,40.18326636122273,224.2637816564172,2.134996441672597,0.09356081451228015,3.174438571083023
8.360870704,2.7144,2039.7,0.494,0.0,3.67,0.0744,690.0,0.81,0.786,4743.0,4.516,0.4,751.4365047758234,4.530858603878266,555.7764153197778,0.609875790276802,0.14547754582638042,2.236538310094667
6.50327035,2.591,418.3,0.08,0.0,1.67,0.0634,804.0,0.843,0.8,4999.0,4.49,0.18,161.44339581497653,1.9810178161117247,250.47889192880726,0.0948990570592443,0.16083216640111378,2.0153389721682107
1.000840564,1.3292,2714.4,1.165,0.0,80.25,0.0216,3367.0,3.177,1.328,6287.0,3.558,-0.82,2042.1290685155973,25.259670991604974,33.82429864393398,0.3666980274793744,0.5355495465984492,0.6935673742662034
21.12752693,2.253,51.8,0.157,0.0,20.93,0.1763,2349.0,30.882,1.636,4024.0,1.672,0.34,22.99155659495934,0.6777410569995124,2.4749162697125526,0.005083867460531459,0.5837475147654703,3.096822395897777
0.770658979,1.401,83.5,0.444,0.0,0.68,0.0154,1548.0,0.739,0.827,5058.0,4.61,-0.04,59.600242969134214,0.9201611364531307,122.79393706773959,0.6008110949782206,0.30604982200354885,0.5713517818173811
210.899577,2.167,3345.0,0.3202,0.0,4.85,0.6493,268.0,0.843,0.821,5332.0,4.5,-0.08,1543.6079632635149,5.753255334216685,689.6905794452414,0.3798334758796253,0.05026256563198376,5.356112469047627
7.01733571,3.567,255.5,0.581,0.0,1.61,0.0712,984.0,0.967,0.974,6052.0,4.456,-0.26,71.62879965550893,1.66494140130155,158.6955536052462,0.6008266796001245,0.16259087902138286,2.081606160950213
43.84439721,6.802,615.2,0.852,0.0,2.87,0.2395,531.0,1.012,0.951,5854.0,4.406,-0.12,90.44397376595506,2.8359655771091137,214.35532600859722,0.841896401288141,0.09070720873066156,3.803198657847338
3.55643514,8.529,45.8,0.146,0.0,0.75,0.0436,1297.0,1.109,0.873,5831.0,4.289,-0.3,5.369913780054663,0.6762843315740924,61.066585244553,0.1316500165464233,0.22243182983666063,1.5165405502428335
0.94102954,4.415,34.5,0.119,0.0,1.41,0.0204,2761.0,2.409,1.283,5766.0,3.783,-0.08,7.814267765737765,0.585304862887147,24.46806775314344,0.049398069988347865,0.4788414844816438,0.6632185230303654
2.213964145,6.7598,123360.0,0.634,0.0,57.06,0.0322,1891.0,1.514,0.911,6256.0,4.037,-0.74,18249.057923450706,37.68821817158641,2161.9347675791314,0.4187579796842935,0.3022698209235502,1.1675051113725707
21.4618453,5.675,122.2,1.139,0.0,19.89,0.1527,722.0,1.213,1.028,5806.0,4.283,0.12,21.53303585320954,16.39734839460149,6.143790540784789,0.9389934550754698,0.12435411640985977,3.111818105329878
1.012174295,4.6617,323030.0,0.596,0.0,114.4,0.0218,2737.0,1.716,1.343,6987.0,4.096,-0.34,69294.44852855214,66.66662781665046,2823.6887865062167,0.34731914491891325,0.39172749386120975,0.6992158762191257
20.4972755,8.536,242.9,0.966,0.0,2.96,0.1447,843.0,1.458,0.96,6021.0,4.093,-0.34,28.455947931589986,2.030176934035025,82.06078308757328,0.6625509859046737,0.14000996509881913,3.0679262061736092
19.5650801,4.242,61.7,0.025,0.0,0.97,0.1465,791.0,1.235,1.09,6180.0,4.294,0.02,14.545022502352074,0.785424465243348,63.60818184723521,0.020242898588746082,0.1279935274873797,3.023594496641979
0.938750221,1.3568,280.7,0.013,0.0,1.46,0.0185,1676.0,0.886,0.964,5497.0,4.527,0.16,206.88369186048655,1.6478536705940512,192.26014228757379,0.014672669669673058,0.3048935782599793,0.6620435494995787
11.6933447,6.551,66.9,0.353,0.0,1.12,0.1067,950.0,1.354,1.189,6049.0,4.248,0.18,10.212179787485914,0.8271781187753924,59.73208952492007,0.2607088177926013,0.1570507521644816,2.541077816737847
6.90522317,3.533,420.3,0.962,0.0,4.54,0.0808,1343.0,1.721,1.474,6596.0,4.135,0.3,118.96401954032847,2.6379996292855146,92.57707211958764,0.5589770139587368,0.20360824739181196,2.0675237017619854
3.31577795,4.2349,94567.0,0.633,0.0,27.77,0.0415,1104.0,0.849,0.864,5528.0,4.516,-0.14,22330.392139037016,32.70903096698355,3405.365379713166,0.7455821606806117,0.199710564363294,1.4622775979722966
70.468171,6.653,922.4,0.031,0.0,3.46,0.3512,511.0,1.131,1.162,6461.0,4.396,-0.14,138.64419981298664,3.059236906068165,266.5895183267288,0.027409348002344826,0.07908992414810556,4.2692521897472995
97.4463194,6.765,2141.1,0.063,0.0,3.05,0.3729,283.0,0.686,0.73,4735.0,4.627,-0.1,316.49662727322584,4.446057658808077,701.999769836141,0.09183660082128159,0.05976768742137958,4.58951141891142
2.666961614,2.4774,7583.4,1.276,0.0,40.68,0.0383,1469.0,0.974,1.073,6609.0,4.484,-0.5,3061.030491228509,41.765870876929284,186.41592462104413,1.3100602566116462,0.2222726584623585,1.2993634210769411
17.7412303,4.816,144.7,0.065,0.0,1.14,0.1346,684.0,0.956,1.032,5817.0,4.491,0.08,30.045674824403065,1.1924673718960543,126.92971321954981,0.06799156067828381,0.11758638471418491,2.9307259256692166
6.7445683,3.813,86.6,0.1199,0.0,0.86,0.0693,983.0,0.923,0.974,6106.0,4.496,-0.34,22.71176954844753,0.9317433025533016,100.69755732842171,0.12990235113504753,0.16098919093334602,2.046991733128774
0.524175803,0.7648,236.8,0.318,0.0,1.27,0.0123,1891.0,0.815,0.911,5278.0,4.576,0.14,309.62302612052025,1.5582802965885931,186.45654609720782,0.3901835703269076,0.35827965131521794,0.4214538069106408
20.74028645,10.3939,1023.3,0.431,0.0,4.24,0.154,798.0,1.299,1.129,6226.0,4.264,0.0,98.45196716805366,3.2640467559301345,241.34428270182008,0.3317934320296905,0.12817218115512813,3.0791670577792116
2.442941283,4.1847,37338.0,1.164,0.0,48.18,0.0356,1352.0,1.0,1.0,5780.0,4.438,0.0,8922.501273089762,48.17995182004818,774.9688506648225,1.163998836001164,0.23391003456160725,1.2363261301883106
9.54699216,5.063,143.0,0.879,0.0,1.71,0.0952,996.0,1.232,1.261,6274.0,4.357,0.26,28.244118458597974,1.3879858863750922,83.6256820902444,0.7134734468559685,0.15875039844457275,2.3558407159548627
0.584148495,1.6192,66.2,0.584,0.0,0.87,0.013,2130.0,1.031,0.861,5427.0,4.347,0.06,40.8843621020491,0.8438401126672042,76.09186656107292,0.5664397997674105,0.3924820342007588,0.46004703584170775
2.264471713,7.1803,187430.0,0.81,0.0,102.12,0.0354,2103.0,1.752,1.155,6782.0,4.014,-0.54,26103.362519203583,58.287637963676964,1835.3897195907782,0.46232850323715574,0.3100855204497072,1.1830979465740794
275.07365,3.37,228.9,0.595,0.0,1.86,0.7891,303.0,1.187,0.864,5604.0,4.226,-0.12,67.92282850954643,1.5669742485473896,123.06444996534948,0.5012632676804821,0.054068522474291836,5.620667677945688
567.71329,12.85,259.4,0.4247,0.0,3.28,1.4346,325.0,1.996,1.218,6248.0,3.924,-0.16,20.18676885706079,1.6432857498568387,79.08534174227385,0.21277544450128033,0.05201664531817915,6.3433764231270935
3.6037011,2.994,16112.0,1.225,0.0,66.94,0.0445,1464.0,1.547,0.907,5633.0,4.016,-0.26,5381.427728314051,43.27081882946424,240.69315445633174,0.7918546917552091,0.25989703528139585,1.5268605669450004
65.427645,9.404,319.0,0.004,0.0,1.65,0.3178,453.0,0.926,0.998,6014.0,4.504,-0.2,33.92173182457127,1.781855527153858,193.3332161616872,0.0043196497627972326,0.0753242434194672,4.196113310198234
32.77897303,19.1378,410080.0,0.496,0.0,69.08,0.2032,588.0,0.964,1.041,6122.0,4.487,-0.18,21427.74919647247,71.65967670158018,5936.305646550295,0.5145222878399504,0.09604704343416415,3.5198385092005204
27.009807384,1.96698,67898.0,0.949,0.0,22.32,0.1448,330.0,0.534,0.555,3900.0,4.727,-0.1,34518.889607983,41.79767453619,3042.024953314294,1.7771502300557487,0.08461538459368836,3.332554712561475
224.447413,4.986,651.0,0.4162,0.0,2.05,0.6907,260.0,0.798,0.872,5489.0,4.574,-0.16,130.56555744774218,2.5689190865675604,317.5608207020387,0.5215532311363018,0.047367462188491985,5.418086929973136
6.84978728,4.919,139.2,0.954,0.0,1.83,0.0739,1081.0,1.209,1.147,6056.0,4.332,0.16,28.29842888830476,1.5136463906977744,76.0655322046272,0.7890812331834299,0.17850066047250648,2.060486433337985
0.609926502,1.2529,133.8,0.24,0.0,1.12,0.0144,2141.0,0.965,1.075,5936.0,4.501,0.07,106.79215676258542,1.160620558942426,119.46417904984014,0.2487044054876627,0.3606805929311522,0.4761885270226591
8.05337912,5.382,38.3,0.035,0.0,1.28,0.0894,1320.0,2.062,1.466,6231.0,3.976,0.24,7.116312315809677,0.620756245996001,29.92185162355342,0.016973803601453154,0.21184400574356538,2.203138071447005
2.121023807,0.3673,263.9,1.0045,0.0,5.75,0.0329,1573.0,1.112,1.049,6133.0,4.367,-0.06,718.4842948971007,5.170858659299767,45.89564419206187,0.9033265257854983,0.2564813304652729,1.1381610912633942
84.5733346,5.762,891.6,0.024,0.0,2.59,0.3778,366.0,0.888,1.005,5418.0,4.543,0.36,154.73791136100115,2.9166633821358308,344.2469713332157,0.027026996591220053,0.06755260242385518,4.4493737229356105
94.225938,22.08,530.4,0.213,0.0,1.93,0.4014,348.0,0.852,0.969,5421.0,4.564,0.21,24.021738042493748,2.265255557211787,274.81851045673034,0.24999970657311435,0.06419479799590577,4.556252362670577
13.07141889,3.0946,251.1,0.751,0.0,2.47,0.113,964.0,1.439,1.123,6122.0,4.173,0.02,81.14131676426138,1.716468577853664,101.65987787049477,0.5218898388534824,0.15746488073220108,2.6441457111021887
10.44635944,2.749,354.2,0.967,0.0,2.18,0.0926,812.0,0.881,0.97,5968.0,4.534,-0.26,128.8468065308088,2.4744580312621665,162.47698968945426,1.0976150991883096,0.13605898121044588,2.4376717266041
5.19559398,3.748,116.0,0.054,0.0,1.18,0.0579,1085.0,1.111,0.957,5616.0,4.327,0.14,30.949831656928584,1.062105254630734,98.30500143643947,0.04860481673733867,0.19319800566360434,1.8238383910336895
4.804469031,3.4587,744.4,0.979,0.0,3.35,0.0519,953.0,0.809,0.805,5470.0,4.528,-0.28,215.22531146809163,4.140909590964658,222.20888889286897,1.210134474493851,0.17422303470306708,1.7586281434384523
3.564614021,3.44204,94342.0,0.989,0.0,46.0,0.0427,1187.0,0.892,0.818,5891.0,4.45,-0.56,27408.738013289207,51.569448913173865,2050.912998893196,1.108743151633238,0.2014938040737576,1.5183339586649975
7.41113177,2.5242,620.5,0.712,0.0,2.45,0.0748,905.0,0.919,1.014,5849.0,4.517,-0.02,245.82036058142754,2.665938339566551,253.2652027488968,0.7747543256209731,0.1547273037861639,2.129556039246836
1.06378861,1.072,251.5,0.466,0.0,1.61,0.0198,1650.0,1.002,0.919,5265.0,4.4,0.46,234.60799010448684,1.6067848235680406,156.21108309870615,0.46506939613832726,0.31339031333079004,0.7245434247386132
11.25401871,4.759,433.4,0.603,0.0,2.42,0.0991,888.0,1.118,1.022,5995.0,4.351,-0.04,91.06953329070532,2.1645776703240873,179.09083508643178,0.5393555104154647,0.14812343617212284,2.505853941150673
525.560452,2.327,1196.0,0.0878,0.0,12.74,1.4077,359.0,3.796,1.343,4954.0,3.408,0.04,513.9662595761669,3.356163499430058,93.87754365168418,0.023129604022759744,0.07246669356631677,6.266366143596363
36.1904638,1.919,263.3,0.2147,0.0,1.69,0.221,592.0,1.033,1.093,6210.0,4.45,-0.1,137.2068070834773,1.636010032904131,155.79872437945306,0.20784103790799818,0.095330112706066,3.6160523789535954
1.752450163,3.0255,55.5,0.728,0.0,0.79,0.0267,1552.0,0.99,0.827,5779.0,4.364,-0.38,18.344069296291753,0.7979789919404122,70.25307562901818,0.7353527925729367,0.26855857410130496,1.0124914833654037
364.63189,22.93,302.8,0.4524,0.0,2.06,1.0531,298.0,1.155,1.17,6446.0,4.381,-0.1,13.205407186855334,1.7835482393521738,146.99021990766022,0.391687972564526,0.046230220284481816,5.901627062253011
39.206808648,6.24701,186980.0,0.81,0.0,50.2,0.222,516.0,0.861,0.95,5945.0,4.545,-0.3,29931.114256081826,58.304229611812296,3724.70112102189,0.9407654578798399,0.08679562656235565,3.6940363506368397
32.376183,4.4639,745.4,0.896,0.0,2.26,0.1789,392.0,0.675,0.748,4580.0,4.641,0.08,166.9839900123233,3.3481431879360173,329.82286291023763,1.3274054408808282,0.08558951963196734,3.5078425617851137
1.450205839,3.6373,25884.0,1.236,0.0,92.78,0.0295,2675.0,1.893,1.621,7564.0,4.093,-0.08,7116.265604633765,49.0121241351695,278.98253633344973,0.6529315092807664,0.35364886298867676,0.8961720369458634
6.92101452,4.3591,529.7,0.771,0.0,1.48,0.059,619.0,0.585,0.571,4461.0,4.661,-0.6,121.51588137095241,2.5299102052817,357.90516357759225,1.3179464650487778,0.1387581259496171,2.0695192935823434
2.44358543,1.852,59.1,0.258,0.0,0.67,0.0337,1249.0,0.873,0.85,5561.0,4.486,-0.18,31.911429853439603,0.7674676203120042,88.20882356892004,0.29553230752313,0.22459989206534797,1.236513204755425
13.6471211,8.331,75.0,0.617,0.0,1.25,0.1075,913.0,1.382,0.89,5771.0,4.106,-0.3,9.0025196251927,0.9044855973331424,59.999952000038405,0.4464540908436391,0.15820481716198148,2.6842438042066816
2.549562652,1.6999,495.1,0.047,0.0,1.11,0.0293,682.0,0.506,0.513,3716.0,4.74,0.04,291.25225527839564,2.1936715540087866,446.03563420213135,0.09288519192649816,0.18353067809915752,1.2668243992782793
2.64181261,2.127,70.0,0.608,0.0,0.59,0.0329,834.0,0.683,0.678,4147.0,4.601,0.44,32.910186690086185,0.8638347528041685,118.64386670531067,0.890189033398194,0.20110923554349908,1.2924815274830639
30.8278245,4.214,641.3,0.023,0.0,2.42,0.1954,585.0,0.96,1.047,5982.0,4.493,-0.04,152.18316274723236,2.520830707468013,264.999890495913,0.02395830837676211,0.09779338012407332,3.460340891487267
1.667482003,1.5931,545.5,0.052,0.0,15.15,0.027,3257.0,6.72,0.94,4678.0,2.756,-0.1,342.4139461339865,2.254463950228579,36.006598283392854,0.0077380940865931416,0.6962377082735703,0.9811349574043764
0.566781152,3.995,133.4,0.427,0.0,0.54,0.0104,1090.0,0.46,0.473,3725.0,4.787,-0.2,33.391731316212436,1.1739104914989316,247.03657956188968,0.9282588516111921,0.29261744958587455,0.44902329312268185
25.3710555,3.739,78.6,0.742,0.0,1.43,0.174,779.0,1.494,1.091,6029.0,4.127,-0.02,21.02165792413535,0.9571613405881254,54.964996527974456,0.49665294735411825,0.12920882399581873,3.2722670261094713
14.405857436,5.48509,30431.0,0.001,0.0,23.42,0.1174,888.0,1.346,1.039,5945.0,4.196,-0.02,5547.94806503666,17.399689896218504,1299.3594662954965,0.0007429414985575791,0.14936921780498413,2.7347477900907355
0.536869783,4.164,221.7,0.5604,0.0,1.81,0.0137,2645.0,1.168,1.19,6495.0,4.379,-0.1,53.24206214167576,1.549656207486124,122.48612017341426,0.47979410976531706,0.40723633558010214,0.4297477394319281
342.830882,3.826,450.7,0.0886,0.0,10.76,0.8985,530.0,5.205,0.821,4994.0,2.92,-0.66,117.79923737604877,2.067242638377975,41.88661320756383,0.017022090869915296,0.10612735280213709,5.840149914394612
17.14648756,4.2354,440.3,0.918,0.0,3.64,0.1291,811.0,1.412,0.974,5559.0,4.127,0.14,103.95709874932739,2.5779018570100165,120.9615052303557,0.6501411826195591,0.1458895484536986,2.8984770191178804
21.22261195,6.5093,366.0,0.02,0.0,2.48,0.1506,771.0,1.302,1.009,5945.0,4.213,-0.08,56.22723545892255,1.9047604418122568,147.58058565298964,0.015360971304937555,0.12968881410770583,3.101110326808033
1.67495622,2.994,35.9,0.399,0.0,0.77,0.0289,1843.0,1.263,1.15,6323.0,4.296,-0.04,11.990643957700748,0.6096590580688377,46.623316073615484,0.31591423918112504,0.291475565350075,0.9839330138588995
8.75209691,2.3742,1367.6,0.017,0.0,1.83,0.0664,451.0,0.498,0.509,3731.0,4.75,-0.02,576.025366007343,3.674691416282297,747.3219959989093,0.03413647763759511,0.1208791208467223,2.277482329578323
36.0484798,5.763,127.6,0.294,0.0,1.24,0.2096,566.0,1.1,0.944,5602.0,4.33,0.12,22.141242036917916,1.1272717024802705,102.90314282004611,0.26727248429774153,0.10103534450177876,3.6122273198611636
288.94276,11.43,160.6,0.2515,0.0,1.05,0.7687,265.0,0.827,0.724,5786.0,4.463,-0.82,14.05074242775657,1.2696477997003632,152.95223528358545,0.30411087773775364,0.04580020738924988,5.669683524188315
3.4815917,1.8069,135.2,0.076,0.0,1.17,0.0435,1156.0,1.022,0.902,5405.0,4.374,0.21,74.82424327619499,1.144812969850323,115.55545679020787,0.07436391940908081,0.21387604066348267,1.4999782735048552
3.949627144,1.5485,807.2,0.049,0.0,2.32,0.0463,966.0,0.836,0.849,5155.0,4.523,0.14,521.2783201302422,2.7751162977077777,347.9308845125498,0.058612370080897036,0.18739088260186404,1.599312249299126
235.9986399,8.2284,20715.0,0.778,0.0,10.59,0.6534,188.0,0.657,0.666,4245.0,4.627,0.12,2517.500058638367,16.118696927401935,1956.0904668469816,1.1841686694540798,0.044287396927140774,5.4680544023000985
5.55260695,4.1178,727.6,1.174,0.0,2674.69,0.0601,6436.0,116.965,0.935,3306.0,0.273,0.02,176.6962512272934,22.867438781965213,0.272031525047003,0.010037190526762788,1.946763459786218,1.87986297809672
8.91901228,4.141,180.6,0.619,0.0,1.84,0.0835,1023.0,1.307,0.973,5862.0,4.194,-0.1,43.61264341641067,1.4078030544735622,98.15212056949969,0.4736033101734429,0.17451381777985092,2.2944533477911175
30.882538697,5.3737,24012.0,0.197,0.0,15.4,0.1991,593.0,0.993,1.101,6014.0,4.486,0.07,4468.428742127632,15.508544301566666,1559.2206779726832,0.19838852126030085,0.0986032590457926,3.4620584836561252
0.413334492,2.3808,2025.1,1.2313,0.0,31.52,0.0112,2509.0,1.016,1.099,5973.0,4.465,0.12,850.5960808988235,31.02359151221308,64.24809440837264,1.2119082559958112,0.4200569227490278,0.3459518003867414
274.553579,5.95,218.3,0.1125,0.0,1.66,0.8227,322.0,1.118,0.981,6267.0,4.334,-0.36,36.68906946402194,1.4847929474123904,131.50594487593685,0.1006260280625867,0.05138024572341148,5.618782088813211
37.3683802,2.8,206.6,0.8375,0.0,10.58,0.2814,1075.0,6.422,2.123,5101.0,3.15,0.1,73.78568793368288,1.6474615933569616,19.52740836224874,0.13041106658189558,0.21074299152896628,3.6472336880954233
508.04103,5.398,371.7,0.476,0.0,1.89,1.2798,217.0,0.965,1.08,5672.0,4.503,0.36,68.8588238497918,1.9585471932153438,196.66656261028436,0.493263737550531,0.038258110007359285,6.2325286223391165
3.17405898,2.3156,282.2,0.422,0.0,2.09,0.042,1348.0,1.233,0.979,5640.0,4.247,0.16,121.86900938460468,1.6950513422130231,135.02385884025892,0.3422543858439693,0.23900709215620441,1.4288889388857948
0.56681727,1.779,35.9,0.042,0.0,0.42,0.0123,1832.0,0.708,0.806,5481.0,4.629,-0.5,20.179864991644187,0.5932195011023995,85.47598696193582,0.05932195011023996,0.3342455755639034,0.4490463452149654
315.81065,23.66,541.6,0.094,0.0,1.82,0.8365,212.0,0.81,0.781,4875.0,4.514,0.2,22.890954231151554,2.2469108062829553,297.5822540756846,0.1160492394453834,0.04348717947825904,5.7583042767994606
207.5829306,7.0686,505.1,0.84,0.0,4.52,0.7584,453.0,1.79,1.353,6688.0,4.062,-0.2,71.45685546545916,2.525138254112707,111.74776288766309,0.469273480852804,0.06773325357838916,5.340336710838874
5.077746556,3.1718,18837.0,1.211,0.0,54.93,0.0581,1274.0,1.271,1.012,6174.0,4.235,-0.26,5938.897175453314,43.217904627927126,342.9273558542262,0.9527923266779493,0.20634920631578405,1.8046339950401302
13.02493307,4.5706,778.4,0.004,0.0,2.88,0.1055,786.0,1.046,0.921,5657.0,4.364,0.0,170.30583067740983,2.753343448046417,270.2776839313597,0.00382408812228669,0.13894290257398922,2.6408366792048596
2.5093344,1.833,184.3,0.019,0.0,1.47,0.0377,1483.0,1.081,1.132,6278.0,4.425,-0.06,100.54549888407045,1.3598507309428947,125.3740643713848,0.017576301964568025,0.23622172662691593,1.2554263898661733
