orbital_period,transit_duration,transit_depth,impact_parameter,eccentricity,planet_radius,semi_major_axis,eq_temperature,stellar_radius,stellar_mass,stellar_temp,stellar_logg,stellar_metallicity,transit_snr,planet_star_ratio,depth_radius_ratio,impact_factor,scaled_teq,log_orbital_period,label
2.01948607,5.248,275.4,0.977,0.0,2.15,0.0311,1430.0,0.944,0.985,5884.0,4.481,-0.1,-0.267244838397382,-0.07968081924813082,-0.3490670324085438,0.14438724285618573,0.31210929448618424,-0.929185136637901,0.0
349.58811,5.052,373.3,0.1899,0.0,134.79,1.1802,1351.0,74.32,1.792,3860.0,0.949,-0.16,-0.2659891976124697,-0.08096944774623037,-0.45918635774024313,-0.2692846337838177,0.9488673812704653,1.9500895341944477,1.0
31.1588249,5.1803,959.0,0.029,0.0,3.56,0.1948,639.0,1.155,1.015,5951.0,4.319,-0.02,-0.25946701670812805,-0.07744546991130949,-0.2249191178371982,-0.26024787997610216,-0.49541635790084654,0.5033895834535281,2.0
419.97507836,12.1687,275.1,0.68,0.0,1.53,1.0328,215.0,0.872,0.834,5316.0,4.477,0.0,-0.2689962738905627,-0.08113350275990565,-0.3036297106094088,0.0421550846418484,-0.893854110856544,2.0608885284595915,0.0
3.855603916,3.2179,16653.0,0.348,0.0,13.61,0.0505,1212.0,1.046,1.153,6033.0,4.46,0.21,0.0331228221069818,-0.04986373384974565,0.6135212169524003,-0.1370009649641,0.061277429002507856,-0.6415033550000505,2.0
365.709623,13.553,1033.4,0.338,0.0,26.93,1.0423,604.0,8.522,1.129,4787.0,2.629,-0.3,-0.26585097750056674,-0.07722933320614492,-0.42790174874021714,-0.2544163150310498,-0.3835149854572862,1.9773156320546612,0.0
55.180772,9.791,474.6,0.306,0.0,2.37,0.2953,531.0,1.076,1.126,6306.0,4.426,-0.1,-0.2674796168829644,-0.07988898977201317,-0.28566132471509725,-0.15635797592161096,-0.6333507406790257,0.8412386143877666,1.0
5.99185827,1.7215,186.3,0.905,0.0,2.75,0.0681,1355.0,1.695,1.173,6157.0,4.049,-0.02,-0.2639763624250391,-0.08150064182832087,-0.4020932507376401,-0.05637138918977912,0.17544972231118933,-0.4206988482532309,2.0
12.19140405,1.8832,665.8,0.091,0.0,2.46,0.0984,763.0,0.967,0.856,5516.0,4.399,-0.06,-0.24959149481211168,-0.07894078174561243,-0.22380464334431774,-0.23260146841040083,-0.31118971218028363,-0.03626123865777784,2.0
0.566802891,1.861,49.2,0.628,0.0,1.29,0.0148,3111.0,1.748,1.343,6487.0,4.08,-0.04,-0.268771688308349,-0.08395745043000924,-0.42810740779237033,-0.12635391182946398,1.720197072942792,-1.3264796015799902,0.0
0.759763198,3.083,202.5,0.571,0.0,1.2,0.0158,1752.0,0.818,0.917,5520.0,4.572,-0.08,-0.2664705212456659,-0.08193239292051006,-0.313342599390933,0.009389757678095866,0.754754738766415,-1.2561455649575752,0.0
61.0373591,8.378,437.5,0.071,0.0,3.38,0.3359,610.0,1.614,1.358,6309.0,4.154,0.28,-0.2672599094551269,-0.08019017825161504,-0.34788532287106894,-0.25268212781154537,-0.5590495112845477,0.9012898717999899,2.0
8.28157072,3.1,139.2,0.042,0.0,1.37,0.0795,956.0,1.175,0.976,5640.0,4.288,0.16,-0.26768893762880436,-0.08276861762012212,-0.3723408247081585,-0.2559859725726956,-0.12558969075963167,-0.2491457292871702,1.0
5.859935955,4.0185,322.8,0.049,0.0,2.56,0.0682,1246.0,1.424,1.231,6181.0,4.22,0.14,-0.2656117647825849,-0.08101359350676357,-0.3508237463315061,-0.2565207169884704,0.06538739369787881,-0.4322342117060608,2.0
323.77153,17.57,353.7,0.083,0.0,1.44,0.8795,216.0,0.784,0.863,5196.0,4.586,0.04,-0.26914147121111,-0.08090531116511955,-0.24579404037661537,-0.2278886330955086,-0.8871483194049712,1.9037681852603032,0.0
0.566800287,3.487,73.9,0.648,0.0,0.88,0.0136,2260.0,0.969,1.048,6075.0,4.486,-0.12,-0.26907919500573174,-0.08348475706971359,-0.3878307262046895,-0.0023557178574810348,1.0799266993300487,-1.3264806080547773,0.0
1.72110057,1.922,29.7,0.767,0.0,0.7,0.0288,1607.0,1.176,1.071,5700.0,4.327,0.34,-0.2694157826522223,-0.08435398189948776,-0.42433874107534114,-0.008974952098195864,0.5436600777804719,-0.9921965081838352,1.0
29.015852933,7.19844,71432.0,12.223,0.0,1183.06,0.1745,592.0,0.941,0.841,5783.0,4.415,-0.36,0.3115322202717231,3.406388896953743,-0.40856597614991635,4.934384970931391,-0.525227316446478,0.4616276179472635,0.0
6.352090869,3.88771,75142.0,0.223,0.0,18.9,0.0587,772.0,0.693,0.666,5089.0,4.58,-0.52,0.8629875593905756,-0.010248359361325995,3.031810196534674,-0.14137120350105847,-0.23157194182090363,-0.3902751837587026,0.0
1.682695938,1.3867,703.8,0.025,0.0,1.23,0.0219,750.0,0.47,0.494,3669.0,4.787,0.0,-0.24056231850188453,-0.078737810776561,0.04115659177868819,-0.24899526136510255,0.08223299744020661,-1.0008044208622608,2.0
22.91339043,3.94,5407.0,1.281,0.0,24.11,0.1336,510.0,0.6,0.604,5451.0,4.663,-1.98,-0.18985449362344958,0.025615129879392042,-0.26456358259529716,0.5851611416626994,-0.5776606497987846,0.3239857002620518,0.0
8.360870704,2.7144,2039.7,0.494,0.0,3.67,0.0744,690.0,0.81,0.786,4743.0,4.516,0.4,-0.22626109183325593,-0.0734214661688777,0.026730198512252668,-0.025937936653713838,-0.2686113697140819,-0.24399369373903587,2.0
6.50327035,2.591,418.3,0.08,0.0,1.67,0.0634,804.0,0.843,0.8,4999.0,4.49,0.18,-0.26085556001318727,-0.08050450958642684,-0.24152886892839587,-0.23228345216137614,-0.17720857307256255,-0.3779489458428311,2.0
1.000840564,1.3292,2714.4,1.165,0.0,80.25,0.0216,3367.0,3.177,1.328,6287.0,3.558,-0.82,-0.15058084718597012,-0.015840193314150056,-0.4318990969793583,-0.1233765927866244,2.053404442307319,-1.1783954990755867,0.0
21.12752693,2.253,51.8,0.157,0.0,20.93,0.1763,2349.0,30.882,1.636,4024.0,1.672,0.34,-0.2689737357572835,-0.08412480067054598,-0.4594451968859049,-0.26827141123356857,2.340316714835496,0.27698242072362605,0.0
0.770658979,1.401,83.5,0.444,0.0,0.68,0.0154,1548.0,0.739,0.827,5058.0,4.61,-0.04,-0.2668271716421346,-0.08345139707754765,-0.35372318526867824,-0.029570060405439677,0.6872413024020105,-1.2524075673347594,1.0
210.899577,2.167,3345.0,0.3202,0.0,4.85,0.6493,268.0,0.843,0.821,5332.0,4.5,-0.08,-0.17981181997316564,-0.07002584666353551,0.1443980013374533,-0.11811336301964187,-0.8354059335768796,1.645177163806501,0.0
7.01733571,3.567,255.5,0.581,0.0,1.61,0.0712,984.0,0.967,0.974,6052.0,4.456,-0.26,-0.2661218726899651,-0.08138251851157417,-0.32217712467509224,-0.02956381581877524,-0.16673933020205808,-0.33781845511571035,2.0
43.84439721,6.802,615.2,0.852,0.0,2.87,0.2395,531.0,1.012,0.951,5854.0,4.406,-0.12,-0.26501863786878205,-0.07812960361585242,-0.27326995217975425,0.06703017141673677,-0.5946475592234011,0.7047540910034429,2.0
3.55643514,8.529,45.8,0.146,0.0,0.75,0.0436,1297.0,1.109,0.873,5831.0,4.289,-0.3,-0.2700069874213784,-0.0841288472170932,-0.40796182321027447,-0.2175577467233802,0.189481146336743,-0.6800143542854372,0.0
0.94102954,4.415,34.5,0.119,0.0,1.41,0.0204,2761.0,2.409,1.283,5766.0,3.783,-0.08,-0.2698636618046994,-0.08438157339902068,-0.44012023728094085,-0.25051519745711,1.7158333871080589,-1.1967743425950412,0.0
2.213964145,6.7598,123360.0,0.634,0.0,57.06,0.0322,1891.0,1.514,0.911,6256.0,4.037,-0.74,0.7997185309779049,0.018684291396903436,1.4380306799358307,-0.10251674226889222,0.6647397584310459,-0.8913853766642196,0.0
21.4618453,5.675,122.2,1.139,0.0,19.89,0.1527,722.0,1.213,1.028,5806.0,4.283,0.12,-0.26905925667036523,-0.040458285563700305,-0.4562214275621871,0.10593589341477767,-0.39435466072752684,0.2860636144391344,0.0
1.012174295,4.6617,323030.0,0.596,0.0,114.4,0.0218,2737.0,1.716,1.343,6987.0,4.096,-0.34,3.792784236661489,0.09918160506145621,2.0195012206095044,-0.13114149798324712,1.1972622944160447,-1.174974844609776,0.0
20.4972755,8.536,242.9,0.966,0.0,2.96,0.1447,843.0,1.458,0.96,6021.0,4.093,-0.34,-0.26865332911295725,-0.08036795354406932,-0.38951462497401235,-0.004831564860197746,-0.3011587170698829,0.25948328887438443,2.0
19.5650801,4.242,61.7,0.025,0.0,0.97,0.1465,791.0,1.235,1.09,6180.0,4.294,0.02,-0.26946900146540687,-0.08382567365853796,-0.4057285711128681,-0.26219735411412454,-0.3726900191953981,0.23263662024431772,1.0
0.938750221,1.3568,280.7,0.013,0.0,1.46,0.0185,1676.0,0.886,0.964,5497.0,4.527,0.16,-0.25819115113830776,-0.08142998545111381,-0.2926845655513177,-0.2644292836046482,0.6803584288560877,-1.1974858902741945,2.0
11.6933447,6.551,66.9,0.353,0.0,1.12,0.1067,950.0,1.354,1.189,6049.0,4.248,0.18,-0.26972305933006924,-0.08370968879304061,-0.4091344189564699,-0.16584530389600088,-0.19971852926496678,-0.05956879097772715,1.0
6.90522317,3.533,420.3,0.962,0.0,4.54,0.0808,1343.0,1.721,1.474,6596.0,4.135,0.3,-0.26334635424199615,-0.07867952085396322,-0.38027416387452373,-0.046332516759187016,0.07742835611002948,-0.34634659714580823,0.0
3.31577795,4.2349,94567.0,0.633,0.0,27.77,0.0415,1104.0,0.849,0.864,5528.0,4.516,-0.14,1.0390291000478489,0.004852918346667202,2.5306092660092747,0.028438114053839055,0.05422627648228757,-0.7128752458208029,0.0
70.468171,6.653,922.4,0.031,0.0,3.46,0.3512,511.0,1.131,1.162,6461.0,4.396,-0.14,-0.26219239945866496,-0.07750939214049357,-0.22737277108197962,-0.2593258366197916,-0.6638027881043638,0.9869896480568737,2.0
97.4463194,6.765,2141.1,0.063,0.0,3.05,0.3729,283.0,0.686,0.73,4735.0,4.627,-0.1,-0.25176395538186286,-0.07365702941606674,0.1552138504099774,-0.23351054470824484,-0.778823961411533,1.1809341968217995,1.0
2.666961614,2.4774,7583.4,1.276,0.0,40.68,0.0383,1469.0,0.974,1.073,6609.0,4.484,-0.5,-0.09083717846988724,0.03001134808695223,-0.2978197673168941,0.2546182813983426,0.18853363293609088,-0.8115338125320438,0.0
17.7412303,4.816,144.7,0.065,0.0,1.14,0.1346,684.0,0.956,1.032,5817.0,4.491,0.08,-0.2685601148777858,-0.0826949745990285,-0.35008915823398434,-0.24306499014865493,-0.43464153078682666,0.17639670129251828,1.0
6.7445683,3.813,86.6,0.1199,0.0,0.86,0.0693,983.0,0.923,0.974,6106.0,4.496,-0.34,-0.26899014117614467,-0.08341922370195873,-0.37313884955853527,-0.21825801704043332,-0.17627383936699836,-0.3587804726728837,1.0
0.524175803,0.7648,236.8,0.318,0.0,1.27,0.0123,1891.0,0.815,0.911,5278.0,4.576,0.14,-0.2521669915745696,-0.08167880573047437,-0.29778407400634016,-0.11396619396030651,0.9981543883985142,-1.3431837025922562,2.0
20.74028645,10.3939,1023.3,0.431,0.0,4.24,0.154,798.0,1.299,1.129,6226.0,4.264,0.0,-0.2645490861592342,-0.07694046365449789,-0.24955527453250628,-0.1373624804531429,-0.3716265318377657,0.2662905927515346,2.0
2.442941283,4.1847,37338.0,1.164,0.0,48.18,0.0356,1352.0,1.0,1.0,5780.0,4.438,0.0,0.25285236869760863,0.0478286228053396,0.21933037961626162,0.19609307591314867,0.25780846235068766,-0.8497083218777014,0.0
9.54699216,5.063,143.0,0.879,0.0,1.71,0.0952,996.0,1.232,1.261,6274.0,4.357,0.26,-0.2686657498138971,-0.0821518559330969,-0.38813957829026396,0.015572505417429086,-0.18960089577831948,-0.17174581088639754,1.0
0.584148495,1.6192,66.2,0.584,0.0,0.87,0.013,2130.0,1.031,0.861,5427.0,4.347,0.06,-0.26792458436659194,-0.08366340448120245,-0.3947593972317273,-0.04334226052917691,1.2017539128756445,-1.3198121782494512,0.0
2.264471713,7.1803,187430.0,0.81,0.0,102.12,0.0354,2103.0,1.752,1.155,6782.0,4.014,-0.54,1.2602586394748216,0.0759061326442941,1.1511018209075945,-0.0850585124819245,0.7112649585116058,-0.8819425718619489,0.0
275.07365,3.37,228.9,0.595,0.0,1.86,0.7891,303.0,1.187,0.864,5604.0,4.226,-0.12,-0.26633917370405763,-0.08165465534450138,-0.35348549078351676,-0.06945778040606677,-0.8127498804630483,1.8053881302384822,1.0
567.71329,12.85,259.4,0.4247,0.0,3.28,1.4346,325.0,1.996,1.218,6248.0,3.924,-0.16,-0.2691381955427903,-0.08144267439273903,-0.3921290881103287,-0.185051679609368,-0.824964269579388,2.243050525912469,0.0
3.6037011,2.994,16112.0,1.225,0.0,66.94,0.0445,1464.0,1.547,0.907,5633.0,4.016,-0.26,0.04522018756365994,0.03419184897943884,-0.25012740841023606,0.04697900854974321,0.41250356084256967,-0.6737646952583666,0.0
65.427645,9.404,319.0,0.004,0.0,1.65,0.3178,453.0,0.926,0.998,6014.0,4.504,-0.2,-0.26833284081556485,-0.08105775006583052,-0.2917416761574986,-0.2685776248634811,-0.6862190860637549,0.9426977566776978,1.0
32.77897303,19.1378,410080.0,0.496,0.0,69.08,0.2032,588.0,0.964,1.041,6122.0,4.487,-0.18,0.9861022911069989,0.11305148360743413,4.75449784587253,-0.064145036793675,-0.562860656829556,0.5331551137914345,0.0
27.009807384,1.96698,67898.0,0.949,0.0,22.32,0.1448,330.0,0.534,0.555,3900.0,4.727,-0.1,1.7537062402491723,0.03009969348501056,2.2113490150034796,0.44177609871679213,-0.6309108950744942,0.4197386432499166,0.0
224.447413,4.986,651.0,0.4162,0.0,2.05,0.6907,260.0,0.798,0.872,5489.0,4.574,-0.16,-0.26266609369677857,-0.07887141537762393,-0.18258526711023806,-0.061327815110811375,-0.8526398697730684,1.6827080380627044,0.0
6.84978728,4.919,139.2,0.954,0.0,1.83,0.0739,1081.0,1.209,1.147,6056.0,4.332,0.16,-0.2686625653013939,-0.0818027914690492,-0.39478253672471547,0.04586771419056458,-0.07203177871875986,-0.35060826933115835,2.0
0.609926502,1.2529,133.8,0.24,0.0,1.12,0.0144,2141.0,0.965,1.075,5936.0,4.501,0.07,-0.2640600560008129,-0.08278343987103425,-0.3566489796569309,-0.1706553399338477,1.0124466841411075,-1.310037114993184,1.0
8.05337912,5.382,38.3,0.035,0.0,1.28,0.0894,1320.0,2.062,1.466,6231.0,3.976,0.24,-0.26990458668540873,-0.084283095216784,-0.4353281021897385,-0.2635072445361283,0.12645407720487226,-0.2642204151673888,2.0
2.121023807,0.3673,263.9,1.0045,0.0,5.75,0.0329,1573.0,1.112,1.049,6133.0,4.367,-0.06,-0.22819325707178847,-0.0716436500003023,-0.42129223759993367,0.09164454695931497,0.392170595193826,-0.9091557083854225,1.0
84.5733346,5.762,891.6,0.024,0.0,2.59,0.3778,366.0,0.888,1.005,5418.0,4.543,0.36,-0.2612487386199386,-0.07790543822503765,-0.15913665933122084,-0.25947904062677785,-0.7324820150651872,1.0960687511579164,2.0
94.225938,22.08,530.4,0.213,0.0,1.93,0.4014,348.0,0.852,0.969,5421.0,4.564,0.21,-0.2689133306800631,-0.0797149433237892,-0.2201421138193471,-0.17013632702904094,-0.7524703119948352,1.1607929735015121,0.0
13.07141889,3.0946,251.1,0.751,0.0,2.47,0.113,964.0,1.439,1.123,6122.0,4.173,0.02,-0.2655641026661603,-0.08123938438710124,-0.37229327698942893,-0.06119294009909674,-0.1972533098168878,0.0028476968056722293,2.0
10.44635944,2.749,354.2,0.967,0.0,2.18,0.0926,812.0,0.881,0.97,5968.0,4.534,-0.26,-0.2627668733042045,-0.07913381284149919,-0.31885444944907343,0.16949384237421025,-0.32467808540107795,-0.1221900854299704,2.0
5.19559398,3.748,116.0,0.054,0.0,1.18,0.0579,1085.0,1.111,0.957,5616.0,4.327,0.14,-0.2685070993013368,-0.08305709937992617,-0.3752411424473015,-0.25083304531401207,0.015458397097288192,-0.493919042608794,2.0
4.804469031,3.4587,744.4,0.979,0.0,3.35,0.0519,953.0,0.809,0.805,5470.0,4.528,-0.28,-0.2577020371305312,-0.07450468116894711,-0.2663691773813841,0.21457911905643542,-0.09749557682497799,-0.5334094644077741,0.0
3.564614021,3.44204,94342.0,0.989,0.0,46.0,0.0427,1187.0,0.892,0.818,5891.0,4.45,-0.56,1.336799823273638,0.05724409501421226,1.3404779851006348,0.1739527306505763,0.06484152391385209,-0.6789282910107094,0.0
7.41113177,2.5242,620.5,0.712,0.0,2.45,0.0748,905.0,0.919,1.014,5849.0,4.517,-0.02,-0.2559080849013621,-0.07860191165620453,-0.23908059115039434,0.04012707983581432,-0.2135495242151061,-0.30878067364772976,2.0
1.06378861,1.072,251.5,0.466,0.0,1.61,0.0198,1650.0,1.002,0.919,5265.0,4.4,0.46,-0.2565655264677039,-0.08154406803540282,-0.32436018116950976,-0.08396026682894157,0.7309376889566039,-1.1596368323946262,2.0
11.25401871,4.759,433.4,0.603,0.0,2.42,0.0991,888.0,1.118,1.022,5995.0,4.351,-0.04,-0.2649819579504153,-0.07999461013570702,-0.30425618273765703,-0.05419463751632311,-0.2528609461832254,-0.08089988165179322,2.0
525.560452,2.327,1196.0,0.0878,0.0,12.74,1.4077,359.0,3.796,1.343,4954.0,3.408,0.04,-0.24018524910978645,-0.07668457830792114,-0.3791314645281338,-0.261040682982249,-0.7032294737089115,2.196414168381631,1.0
36.1904638,1.919,263.3,0.2147,0.0,1.69,0.221,592.0,1.033,1.093,6210.0,4.45,-0.1,-0.2622766815227905,-0.0814628851522959,-0.3247225128525486,-0.1870288420839784,-0.5671283932563513,0.591420899301787,0.0
1.752450163,3.0255,55.5,0.728,0.0,0.79,0.0267,1552.0,0.99,0.827,5779.0,4.364,-0.38,-0.269246242925636,-0.08379079922319725,-0.39988983062999656,0.02433931871155686,0.46406386267520067,-0.9852594805104428,0.0
364.63189,22.93,302.8,0.4524,0.0,2.06,1.0531,298.0,1.155,1.17,6446.0,4.381,-0.1,-0.26954755031403144,-0.08105304798637065,-0.3324623764744486,-0.11336339652261897,-0.8594096294020039,1.97553323785326,1.0
39.206808648,6.24701,186980.0,0.81,0.0,50.2,0.222,516.0,0.861,0.95,5945.0,4.545,-0.3,1.484700304387384,0.07595222154705034,2.811203445786627,0.10664591545764596,-0.6179323774796456,0.6386469112998762,0.0
32.376183,4.4639,745.4,0.896,0.0,2.26,0.1789,392.0,0.675,0.748,4580.0,4.641,0.08,-0.26053068518541916,-0.07670685743013421,-0.1718108462398898,0.26156830604749065,-0.6251120759912204,0.5258905343613237,2.0
1.450205839,3.6373,25884.0,1.236,0.0,92.78,0.0295,2675.0,1.893,1.621,7564.0,4.093,-0.08,0.1469430599127755,0.05014026228775985,-0.21648326429420053,-0.008685983389889834,0.9705882885629202,-1.055700924484764,0.0
6.92101452,4.3591,529.7,0.771,0.0,1.48,0.059,619.0,0.585,0.571,4461.0,4.661,-0.6,-0.26319672486233336,-0.07897977571178416,-0.1471354682514313,0.25777819842060024,-0.30861064977154096,-0.3451380944084212,2.0
2.44358543,1.852,59.1,0.258,0.0,0.67,0.0337,1249.0,0.873,0.85,5561.0,4.486,-0.18,-0.26845071562887385,-0.08387555485618024,-0.38411245993908233,-0.15189191439949706,0.20238716052513397,-0.849595032113659,2.0
13.6471211,8.331,75.0,0.617,0.0,1.25,0.1075,913.0,1.382,0.89,5771.0,4.106,-0.3,-0.26979398820933476,-0.08349494117830604,-0.40889905334662324,-0.09141921500969792,-0.19284862533186956,0.027130546026855957,2.0
2.549562652,1.6999,495.1,0.047,0.0,1.11,0.0293,682.0,0.506,0.513,3716.0,4.74,0.04,-0.25324416864271887,-0.07991379205392225,-0.06969691716116211,-0.23309038578026617,-0.04208915161219417,-0.8312389929774746,2.0
2.64181261,2.127,70.0,0.608,0.0,0.59,0.0329,834.0,0.683,0.678,4147.0,4.601,0.44,-0.2683921531455497,-0.08360786261957413,-0.35736977235157624,0.08638049818919108,0.06255226909346333,-0.8157013918745545,1.0
30.8278245,4.214,641.3,0.023,0.0,2.42,0.1954,585.0,0.96,1.047,5982.0,4.493,-0.04,-0.2613985372672184,-0.07900499708149965,-0.22876954651184855,-0.26070863025811586,-0.5524650852451918,0.49712418144296644,2.0
1.667482003,1.5931,545.5,0.052,0.0,15.15,0.027,3257.0,6.72,0.94,4678.0,2.756,-0.1,-0.25024428362804035,-0.079744920654599,-0.4299815522195614,-0.2672078918042403,3.0099469561913352,-1.0042485578719904,0.0
0.566781152,3.995,133.4,0.427,0.0,0.54,0.0104,1090.0,0.46,0.473,3725.0,4.787,-0.2,-0.2683639175950107,-0.08274652259770265,-0.2445535626603727,0.10163465581950373,0.6072812409644677,-1.3264880039951206,0.0
25.3710555,3.739,78.6,0.742,0.0,1.43,0.174,779.0,1.494,1.091,6029.0,4.127,-0.02,-0.26908924150786007,-0.08334861652214838,-0.4133231719720841,-0.07130508507642576,-0.3654556170765472,0.3832292562276201,0.0
14.405857436,5.48509,30431.0,0.001,0.0,23.42,0.1174,888.0,1.346,1.039,5945.0,4.196,-0.02,0.05498417023153897,-0.0376739437297996,0.6801023372831566,-0.27001077254375355,-0.24544507259039078,0.05771505963690235,0.0
0.536869783,4.164,221.7,0.5604,0.0,1.81,0.0137,2645.0,1.168,1.19,6495.0,4.379,-0.1,-0.2671999859699243,-0.0817027620487836,-0.35399365805894856,-0.078060235957488,1.2895831367890611,-1.3381610120533258,0.0
342.830882,3.826,450.7,0.0886,0.0,10.76,0.8985,530.0,5.205,0.821,4994.0,2.92,-0.66,-0.26341465168294365,-0.08026499103973464,-0.42481489609154827,-0.2634878963585106,-0.5028547151157905,1.9383035294952171,0.0
17.14648756,4.2354,440.3,0.918,0.0,3.64,0.1291,811.0,1.412,0.974,5559.0,4.127,0.14,-0.26422629069531745,-0.07884646270082973,-0.3553333079135831,-0.009804036607059833,-0.266158805537895,0.15686721061839948,2.0
21.22261195,6.5093,366.0,0.02,0.0,2.48,0.1506,771.0,1.302,1.009,5945.0,4.213,-0.08,-0.26702494920802555,-0.08071634018214985,-0.3319436334380429,-0.2641534887063699,-0.36259833783781764,0.27957913223041153,2.0
1.67495622,2.994,35.9,0.399,0.0,0.77,0.0289,1843.0,1.263,1.15,6323.0,4.296,-0.04,-0.2696187784135446,-0.08431392140180619,-0.42065284629999716,-0.14372509845669953,0.6004838465199128,-1.002554093678382,0.0
8.75209691,2.3742,1367.6,0.017,0.0,1.83,0.0664,451.0,0.498,0.509,3731.0,4.75,-0.02,-0.23654639002804284,-0.07579975950841401,0.19503761966207336,-0.25663034973089915,-0.4150405716063863,-0.21919856323146028,2.0
36.0484798,5.763,127.6,0.294,0.0,1.24,0.2096,566.0,1.1,0.944,5602.0,4.33,0.12,-0.26902359427168704,-0.08287607757585892,-0.37120084396788366,-0.1632153148862812,-0.5331663595429055,0.5891044965501252,1.0
288.94276,11.43,160.6,0.2515,0.0,1.05,0.7687,265.0,0.827,0.724,5786.0,4.463,-0.82,-0.26949798376376405,-0.08248057991064414,-0.32722366812513676,-0.14845457562460648,-0.861969404879673,1.8350714471148417,0.0
3.4815917,1.8069,135.2,0.076,0.0,1.17,0.0435,1156.0,1.022,0.902,5405.0,4.374,0.21,-0.26593450664962054,-0.08282735078516007,-0.36008349879946144,-0.2405116560609369,0.13855034970145866,-0.6900442394408184,2.0
3.949627144,1.5485,807.2,0.049,0.0,2.32,0.0463,966.0,0.836,0.849,5155.0,4.523,0.14,-0.23975650368492335,-0.07829863302741177,-0.15589967560778945,-0.24682312870914944,-0.019110173692273233,-0.6298889609724088,2.0
235.9986399,8.2284,20715.0,0.778,0.0,10.59,0.6534,188.0,0.657,0.666,4245.0,4.627,0.12,-0.12270729011946553,-0.0412323340650842,1.2571592482286578,0.20417490643691208,-0.8709748444053399,1.712967646501375,1.0
